default,student,balance,income
0,1,864.36,10484.77
0,1,1101.16,14307.00
0,0,0.00,46615.70
0,0,0.00,43782.26
0,0,582.32,29239.85
0,0,369.05,38418.87
0,0,966.05,10174.73
0,0,399.45,54329.92
0,0,51.89,41839.17
0,0,460.88,40046.03
0,0,1139.01,36958.58
0,0,707.57,48790.40
0,1,1034.60,18614.04
0,0,118.87,42823.57
0,1,461.00,15554.03
0,0,1057.28,42731.88
0,0,1035.49,41714.37
0,0,1010.28,34188.98
0,0,0.00,41199.80
0,0,656.02,36349.44
0,0,539.14,23561.43
0,0,1377.46,49406.07
0,1,1322.15,21272.58
0,1,1393.59,23261.86
0,0,1324.01,45114.74
0,0,1020.53,35652.66
0,0,2033.54,41629.24
0,0,888.64,19942.60
0,0,1350.12,39555.96
1,1,1936.06,13377.83
0,1,1406.92,16427.10
0,0,282.84,29478.14
0,0,601.08,25319.37
0,1,1639.43,14682.78
0,1,48.53,16647.31
0,0,324.50,51139.88
0,1,886.40,13995.89
0,0,967.44,51674.42
0,0,711.74,45419.88
0,0,1547.88,50638.34
0,1,1200.59,13772.99
0,0,0.00,45201.13
0,0,1454.98,43821.22
0,0,355.44,46147.52
0,0,0.00,46927.78
0,0,0.00,49784.34
0,0,282.87,39961.04
0,0,303.72,29048.04
0,0,157.76,36206.29
0,0,300.00,41189.45
0,0,463.98,43330.55
0,0,1654.23,39580.13
0,0,762.57,45526.89
0,1,1887.88,21901.18
0,0,1206.26,34621.77
0,1,247.65,20444.75
0,0,576.80,39209.83
0,1,1214.41,18055.24
0,0,987.75,40243.62
0,1,1257.02,19247.90
0,0,524.09,40319.12
0,1,1236.21,23364.05
0,0,1008.68,68610.41
0,1,1474.78,17382.47
0,0,772.38,36997.34
0,0,701.55,39526.58
0,0,0.00,28798.04
0,1,1165.90,14969.29
0,0,0.00,28226.56
0,0,1429.22,40564.89
0,1,806.67,17359.67
0,0,528.09,46389.34
0,0,963.43,60084.13
0,1,764.53,22578.64
0,0,573.70,49465.75
0,0,1410.37,62395.04
0,0,816.74,47272.33
0,1,1220.52,12195.36
0,0,245.44,54133.04
0,1,1083.91,8584.08
0,0,485.35,14676.30
0,0,677.76,50309.06
0,0,286.66,34499.53
0,1,843.92,20754.02
0,0,831.84,41247.64
0,0,1024.33,33832.49
0,0,1277.12,42472.91
0,1,1221.94,19127.35
0,0,967.25,27663.13
0,1,1556.90,19272.24
0,1,419.73,24679.73
0,0,276.16,53625.71
0,1,1407.50,14688.39
0,0,1041.09,39515.84
0,0,182.33,39703.27
0,0,162.22,41381.27
0,0,405.27,52571.18
0,0,887.16,51519.13
1,0,1844.88,35508.68
0,0,792.98,37549.95
0,1,942.14,23835.39
0,0,938.79,14524.36
0,0,18.90,35590.23
0,1,599.47,18575.41
0,1,679.81,19263.12
0,0,601.26,24400.10
0,0,132.08,51694.74
0,0,743.03,25186.43
0,0,728.19,52515.07
0,0,467.25,33644.26
0,1,1104.93,17377.50
0,1,310.20,14672.93
0,0,1575.71,45957.24
0,1,1370.25,13358.27
0,0,1593.43,73554.23
0,0,463.00,42297.46
0,1,786.11,20954.45
0,1,731.51,26505.34
0,1,468.27,27054.89
0,0,219.15,37993.04
0,1,846.96,20659.85
0,0,702.16,57468.40
0,1,1381.64,11059.57
0,0,1455.51,33455.05
0,0,1357.91,43377.11
0,0,1032.63,23349.83
0,0,798.86,48336.13
0,1,117.90,14649.86
0,0,234.74,27499.95
0,0,890.27,36631.50
0,1,518.48,18635.51
0,0,1124.50,31739.56
0,0,1468.79,38521.87
0,0,938.11,13405.21
0,0,722.03,26984.26
0,0,610.64,42899.85
0,0,407.77,18555.32
0,0,1057.23,58133.53
0,0,1262.40,57158.76
0,1,1082.67,22417.56
1,0,1969.94,29415.75
0,0,760.10,45921.34
0,0,929.40,23133.66
0,0,1177.25,35419.61
0,0,309.27,42226.65
0,0,981.94,38483.53
0,0,200.16,24280.13
0,0,1630.48,54323.42
0,0,947.24,28310.49
0,0,537.40,40828.14
0,1,1292.57,14859.24
0,0,356.83,39444.83
0,0,500.16,34437.71
0,0,1345.71,40802.89
0,1,1091.14,19990.84
0,0,1025.53,22741.39
0,0,403.24,42993.44
0,0,699.34,36957.68
0,0,1445.81,15666.06
0,1,963.90,16561.26
0,0,542.77,52625.42
0,0,766.93,25376.10
0,0,808.43,29212.90
0,0,736.54,46416.18
0,0,1076.14,31845.95
0,1,731.31,11510.15
0,0,236.00,38202.51
0,0,1382.45,40394.31
0,1,915.57,22586.34
0,0,176.60,48957.76
0,1,640.00,19900.01
0,1,950.68,20435.82
0,0,1320.71,29105.44
0,1,1203.03,15952.45
0,0,1335.94,19482.21
1,1,1647.28,16154.46
0,1,1434.39,15761.70
0,0,307.48,36120.97
0,1,1277.89,20649.93
0,0,998.39,46051.92
0,0,561.34,44403.99
0,1,1577.08,15230.82
0,1,412.07,12588.97
1,1,1758.41,14272.27
0,1,251.47,19373.89
0,0,1353.13,40164.05
0,0,10.19,32641.93
0,0,933.55,33633.15
0,1,1692.75,23743.84
0,0,663.25,36276.86
0,0,51.53,36851.91
0,0,797.74,53398.93
0,0,0.00,50243.93
0,0,1217.07,62764.10
0,0,0.00,44980.29
0,0,741.84,45808.54
0,0,455.18,43513.35
0,1,1788.14,26228.71
0,0,1253.77,28153.01
0,0,918.09,44112.81
0,0,0.00,30241.95
0,1,699.17,17572.83
0,0,172.00,33505.49
0,0,1326.35,46587.08
0,0,1275.50,40026.29
1,1,2247.42,17926.72
0,0,993.77,52645.66
0,0,997.38,34824.85
0,1,652.37,12139.06
0,0,1124.89,41989.03
0,0,1608.82,36721.10
0,1,776.61,4755.25
0,0,845.02,33895.24
0,0,570.05,42157.81
0,0,186.44,13325.12
0,0,0.00,48672.96
0,0,1429.49,31995.49
0,0,295.06,39479.75
0,0,896.58,54840.06
0,1,1562.53,13754.33
0,0,889.31,33036.24
0,1,1805.68,20727.64
0,0,1334.11,43704.43
0,0,527.94,56820.82
0,0,1282.08,52753.08
0,0,932.83,48165.18
0,1,1850.89,21575.76
0,0,455.19,36488.16
0,0,748.29,45626.99
0,0,874.48,33485.52
0,1,538.71,16350.36
0,0,841.85,48615.01
0,0,1814.17,28322.84
0,1,365.70,15953.98
0,0,401.18,39686.68
0,0,2096.14,49992.53
0,0,1429.88,33452.59
0,1,1737.35,19202.71
0,0,1043.39,45309.95
0,1,1155.46,22194.48
0,1,931.65,19179.45
0,0,146.76,49925.07
0,0,1406.95,27667.84
0,1,705.90,18447.88
0,0,641.80,32628.64
0,0,379.60,42862.49
0,0,706.23,33920.46
0,0,577.13,43616.10
0,0,91.00,52387.59
0,0,549.40,48424.40
1,1,1102.43,17391.78
0,1,1228.34,18129.69
0,1,974.01,20108.10
0,0,263.66,50782.83
0,0,847.07,35581.29
0,0,835.19,39977.13
0,0,757.91,37088.84
0,1,1013.67,13821.09
0,1,643.58,28765.91
0,1,757.27,18876.09
0,0,1248.28,41100.63
0,0,699.29,41475.98
0,0,866.40,18586.73
0,0,697.67,35402.27
0,0,899.10,39630.64
0,0,674.20,46481.95
0,0,902.92,33778.40
0,0,1591.76,46259.66
0,0,484.22,30178.58
0,0,751.69,51327.32
0,0,604.19,38292.77
0,0,640.63,46075.42
0,1,782.45,23447.21
0,0,1026.96,40307.01
0,1,862.90,16157.87
0,1,780.51,14813.34
0,0,878.01,15262.94
0,0,481.86,32928.24
0,1,1579.99,13274.73
0,0,1.67,23001.67
0,0,514.85,37656.85
0,0,2087.68,44997.36
0,1,973.51,20770.48
0,0,528.87,45235.50
0,0,1131.41,37663.23
0,0,955.34,40368.60
0,0,759.03,45774.38
0,0,1023.85,31493.00
0,0,1096.08,30374.83
0,0,829.33,48734.17
0,0,792.36,39911.43
0,0,882.26,18379.51
0,1,733.85,16400.13
0,0,553.52,45385.31
0,1,822.96,8918.70
0,0,493.96,34621.76
0,0,88.25,43927.32
0,0,0.00,45077.57
0,0,611.83,21716.53
0,1,1096.69,20856.59
0,0,191.61,35119.58
0,0,447.96,54044.82
0,0,1149.69,39974.56
0,1,463.30,16416.61
0,0,1347.64,58953.09
0,1,0.00,16979.89
0,0,643.01,27735.16
0,1,365.22,15375.15
0,0,289.68,45991.04
0,0,578.29,48044.38
0,0,1186.93,51742.58
0,0,426.01,50874.57
0,0,1115.74,48125.65
0,1,932.70,18743.31
0,1,1048.49,22935.60
0,0,768.37,44405.31
0,0,785.49,50683.15
0,1,865.21,22081.58
1,0,1801.80,24152.26
0,0,950.34,64396.17
0,0,787.04,46266.94
0,0,982.84,32419.67
0,0,1175.39,35339.56
0,1,887.28,13132.90
0,0,801.99,46439.00
0,0,1096.25,42685.11
0,0,628.86,40490.43
0,1,567.72,14892.32
0,1,843.01,22037.47
0,1,1217.31,10520.04
0,0,0.00,10593.92
0,0,1186.78,38581.93
0,0,439.04,40148.11
0,1,779.00,10489.57
0,1,742.55,24505.02
0,1,763.34,15849.86
0,0,408.12,39388.32
0,0,1071.26,36869.05
0,0,1373.58,22182.42
0,0,52.92,30506.36
0,1,1140.45,18991.89
0,0,1162.30,47513.12
0,1,1528.49,22664.35
0,0,991.96,49910.10
0,0,592.43,32283.26
0,0,848.33,30472.72
0,0,309.52,35293.19
0,1,425.84,15324.76
0,1,1268.49,19862.04
0,1,898.63,15293.87
0,0,274.96,24102.39
0,0,399.44,45360.93
0,1,850.39,6389.07
0,0,92.90,43955.88
0,0,854.02,32107.31
0,0,0.00,29721.34
0,0,1094.81,32936.06
0,0,680.16,25391.63
0,0,1231.35,29867.88
0,0,0.00,38228.26
0,0,830.05,51847.12
0,0,1267.00,32752.19
0,0,1623.69,36747.90
0,0,302.72,45260.40
0,0,439.96,28215.48
0,1,1016.83,18703.56
0,0,1421.20,47423.79
0,0,479.68,40995.04
0,1,925.90,12384.20
0,1,1192.70,21597.75
0,0,1649.92,36091.38
0,0,809.00,26379.89
0,0,752.06,49741.43
0,0,727.19,27282.20
0,0,845.61,31633.09
0,0,445.66,46816.11
0,0,1459.04,49753.80
0,1,988.64,22085.45
0,0,796.99,25159.55
0,0,903.46,33640.10
0,0,1163.08,45488.75
0,0,1217.21,33865.05
0,1,740.23,23469.39
0,0,1259.45,28881.73
0,0,501.39,42856.19
0,0,808.61,48650.43
0,0,413.89,53142.02
0,1,666.50,11951.90
0,1,412.16,17679.52
0,1,372.65,22308.04
0,0,1235.08,48687.56
0,0,853.25,41581.20
0,0,1911.67,52802.09
0,0,357.97,57012.55
0,1,698.16,19582.82
0,0,918.46,32468.45
1,0,1741.91,35067.43
0,0,577.49,39015.42
0,1,1415.68,21856.32
0,1,1524.49,15845.87
0,1,1171.44,19213.39
0,1,396.80,26061.76
0,0,1236.16,19682.71
0,0,1053.41,52921.85
0,0,1207.04,42171.99
0,0,528.96,27065.71
0,0,662.70,48652.17
0,0,517.23,40248.59
0,0,938.85,40914.23
1,0,1823.64,44260.16
0,0,638.72,48085.71
0,0,929.02,23889.68
0,1,282.25,19809.10
0,1,1429.61,14827.89
0,1,672.36,24495.04
0,0,752.47,39896.11
0,0,471.35,30337.14
0,0,270.59,44958.63
1,0,2075.33,43817.50
0,0,96.80,31371.73
0,1,568.29,13286.35
0,1,990.88,21164.66
0,0,284.56,45542.17
0,0,983.84,28980.10
0,0,924.44,40987.49
0,0,857.15,31252.65
0,0,195.02,44222.98
0,0,1046.01,45573.38
0,1,933.35,15557.63
0,0,0.00,43646.91
0,0,691.89,32512.20
0,1,1097.97,16275.68
0,0,0.00,45375.00
0,1,402.91,22752.33
0,0,1230.90,44303.20
0,0,959.48,31357.45
0,0,630.23,46713.63
0,1,1353.49,16727.66
0,1,603.58,15477.35
0,0,830.25,35377.86
0,0,858.18,30892.74
0,0,380.17,37395.72
0,1,1005.81,12112.66
0,0,1027.83,33089.47
0,0,456.00,29898.01
0,0,1043.10,30516.26
0,0,586.97,50317.65
0,0,271.94,27790.07
0,0,419.73,37444.54
0,1,597.11,12660.81
0,0,342.96,43688.53
0,0,728.28,30028.18
0,1,513.84,9879.12
0,0,795.96,22570.48
0,0,1.98,51672.36
0,0,1355.64,36671.66
0,1,319.26,24881.39
0,0,1719.17,57866.06
0,1,1191.09,20895.41
0,0,984.44,25294.87
0,0,947.80,45284.21
0,0,949.04,47760.40
0,1,219.73,18401.98
0,0,1465.74,25521.27
0,1,645.34,20122.20
0,1,856.56,23199.98
0,1,912.83,19467.98
0,1,774.35,15147.41
0,1,1376.34,17101.43
0,0,699.68,50267.85
0,1,903.46,17254.96
0,1,1150.55,23705.95
0,0,751.34,42736.43
0,0,556.08,25371.21
0,0,751.39,29875.05
0,0,425.99,39772.75
0,0,297.68,26586.53
0,0,507.25,46106.23
0,0,865.70,33541.05
0,1,1265.53,14672.26
0,0,564.41,39643.54
0,0,621.04,50804.68
0,0,1205.59,25920.86
0,0,1943.93,24193.61
0,0,415.29,35790.13
0,1,1169.42,19879.25
0,0,685.64,49260.63
0,0,781.92,54925.51
0,0,651.37,44648.70
0,0,490.25,49222.49
0,0,976.29,35909.44
0,0,1476.84,41154.88
0,0,752.95,62329.12
0,0,511.61,29914.18
0,1,1384.37,21059.60
0,1,1031.67,22440.62
0,1,1491.51,23636.16
0,0,672.24,46336.06
0,1,644.41,23319.65
0,0,539.59,9950.23
0,1,0.00,17648.36
0,0,919.81,44316.36
0,0,1249.87,50418.04
0,0,539.81,35924.61
0,0,1162.11,49255.14
0,0,944.45,47463.33
0,0,0.00,29675.04
0,1,1440.53,20882.02
0,1,1558.47,17470.48
0,0,854.14,52239.80
0,0,468.55,53273.92
0,0,902.50,56947.86
0,0,897.29,66547.92
0,1,422.19,14366.57
0,0,194.58,44543.78
0,1,487.51,17713.59
0,0,1558.86,42112.31
0,0,630.03,43547.54
0,0,1056.65,30711.86
0,0,1712.47,40395.35
0,0,25.60,35464.25
0,0,1384.85,40131.49
0,0,961.37,42619.08
0,0,229.21,68145.13
0,0,778.79,53219.53
0,0,653.44,41440.93
1,0,961.49,27717.62
0,0,1084.46,33080.97
0,1,869.67,20285.25
0,0,818.33,27390.84
0,0,416.86,39672.52
0,0,250.84,58139.02
0,0,0.00,48411.08
0,1,481.59,19623.46
0,1,1506.91,23375.65
0,0,1100.01,34358.07
0,0,220.67,64467.73
0,1,789.28,20370.17
0,0,41.36,47351.83
0,0,382.96,43645.95
0,0,567.92,28875.52
0,0,244.51,33751.25
0,1,815.34,26064.37
0,0,529.07,43914.67
0,0,736.42,48660.15
0,1,0.00,17744.93
0,1,1260.34,11696.68
0,1,708.21,12092.31
0,1,100.00,4376.81
0,0,1143.31,48630.03
0,1,892.38,17841.52
0,0,1250.05,50883.71
0,0,415.66,43389.66
0,1,1058.87,16059.83
0,0,857.70,43162.67
0,0,1429.77,37255.91
0,1,322.27,19231.94
0,0,572.19,35926.38
0,0,1438.76,24061.65
0,1,1742.89,20344.43
0,0,325.27,39431.54
0,0,1091.42,43091.16
0,0,1252.41,53237.10
0,0,607.43,34541.30
1,0,1258.76,26331.37
0,0,1026.70,33915.05
0,1,590.57,9143.40
0,1,1218.17,18918.38
0,0,260.62,42125.15
0,1,1498.07,13274.63
0,0,909.95,53430.90
0,1,1167.11,18676.57
0,0,923.69,38403.01
0,1,1275.20,15793.91
0,0,709.26,23249.94
0,0,682.99,41679.76
0,0,1355.96,25208.05
0,1,1815.89,15490.03
0,0,698.29,43876.16
0,0,189.13,28827.21
0,0,1418.70,35619.97
0,0,670.42,53666.19
0,0,206.02,38550.38
0,0,1616.96,47504.66
0,0,995.53,24126.61
0,0,591.04,30834.71
0,0,1294.90,52338.22
0,1,1259.37,22361.05
0,1,1313.35,17437.62
0,0,0.00,24461.85
0,1,769.48,27515.57
0,1,571.58,15325.08
0,0,756.09,49163.22
0,0,183.43,39020.23
0,0,1054.81,52290.34
0,0,1386.21,44536.49
0,0,596.19,45929.45
0,1,1029.92,16691.80
0,0,417.54,31730.87
0,0,1218.42,40449.31
0,0,210.78,46326.76
1,0,1178.16,44437.20
0,0,997.63,30670.95
0,0,637.90,48425.72
0,0,0.00,54245.12
0,0,350.05,48411.99
0,0,1517.92,49400.17
0,0,190.64,31463.42
0,0,971.58,41278.42
0,1,925.39,16427.57
0,0,1637.84,34107.08
0,0,224.59,27246.05
0,0,255.12,55980.07
0,0,1201.02,41585.83
0,0,1075.57,51370.21
0,0,438.42,29899.82
0,1,1246.44,15756.72
0,1,1655.11,17269.80
0,0,1063.82,38457.25
0,0,1626.56,43592.84
0,0,409.40,48746.43
0,0,1018.67,38421.81
0,1,1090.89,20421.96
0,0,324.89,36555.40
0,1,1085.15,20054.90
0,1,869.77,18724.40
0,1,608.84,24523.85
0,1,1042.97,9595.59
0,1,1276.67,19073.11
0,0,928.09,55894.66
0,0,1592.76,35084.09
0,0,0.00,39653.92
0,0,341.00,48058.38
0,0,81.53,40847.81
1,1,2145.61,23516.19
0,0,654.42,47244.70
0,1,1155.78,15146.90
0,0,1745.31,49090.13
0,0,534.78,46138.43
0,0,584.84,39553.17
0,0,1365.56,38511.32
0,1,946.37,12532.66
0,0,263.19,34112.47
0,1,1090.93,18935.82
0,0,835.19,44678.83
0,0,1265.54,35133.22
0,0,357.51,66404.68
0,1,564.01,16502.34
0,0,817.93,59431.84
0,0,1366.28,41192.46
0,0,836.34,34559.16
0,0,0.00,27367.78
0,1,780.23,25228.71
0,0,995.88,52860.58
0,0,0.00,22827.18
0,0,554.34,31028.92
0,0,1204.58,39583.12
0,0,1053.38,39612.67
0,0,821.50,39318.49
0,1,470.91,24074.36
0,1,1534.85,21678.35
0,0,1177.98,50811.76
0,1,1151.90,15097.51
0,1,906.44,24662.29
0,1,1513.54,13246.38
0,0,740.89,34196.07
0,0,1176.41,57318.70
0,0,208.30,37295.80
0,1,375.31,19342.16
0,1,953.13,18057.79
0,0,280.96,37690.03
0,0,399.13,38004.10
0,0,1229.86,58399.50
0,0,1740.86,46458.61
0,1,795.14,24606.15
0,0,584.82,47449.62
0,0,1140.75,39017.08
0,0,1202.32,49914.52
0,1,476.72,10516.87
0,0,1059.87,38698.67
0,0,1367.11,36427.43
0,1,1604.78,23999.76
0,1,1055.68,25109.51
0,0,367.61,44046.02
0,1,0.00,18032.07
0,0,543.81,31512.61
0,0,192.63,38042.02
0,0,1184.84,34527.69
0,1,1510.78,19491.69
0,0,801.64,37441.79
0,0,631.03,44525.89
0,0,279.12,30144.43
0,0,674.03,54832.67
0,1,957.63,15018.91
0,0,274.42,31292.63
0,0,1044.45,43374.00
0,0,319.81,45202.64
0,1,429.22,19442.03
0,0,835.59,41032.37
0,0,2.79,54838.81
0,1,867.44,16396.68
0,1,271.73,14215.09
0,0,404.19,41668.42
0,0,1572.81,18218.47
0,0,730.63,42300.15
0,0,0.00,56610.24
0,0,1046.17,46078.98
0,0,514.87,50339.19
0,1,1181.59,22142.05
0,0,0.00,45235.29
0,0,272.22,47757.82
0,0,1175.13,33284.21
0,0,812.89,48563.80
0,0,571.04,40389.45
0,1,1041.15,12488.73
0,0,334.02,40916.03
0,0,1402.60,37273.59
0,0,1569.87,55938.77
0,1,1035.97,30531.61
0,0,1376.11,63073.45
0,1,668.64,20240.95
0,0,0.00,36249.17
0,0,1112.66,35159.22
0,0,718.58,12571.69
0,0,641.55,45574.50
1,1,2125.79,19539.15
0,1,814.35,17973.51
0,0,904.03,18898.31
0,0,795.50,25336.33
0,1,1753.60,21130.92
0,0,284.40,60840.81
0,1,1300.89,14156.65
0,0,1237.84,31880.18
0,0,563.47,31151.19
0,1,6.73,21695.70
0,0,661.53,58519.86
0,0,630.71,53546.57
0,0,721.14,40458.95
0,1,360.01,18487.43
0,0,751.03,45581.72
0,0,572.47,52797.43
0,1,242.46,23413.36
0,0,199.45,57455.21
0,0,477.57,16978.27
0,1,1184.73,19797.77
0,1,604.76,19369.35
0,0,384.33,34232.07
0,0,1399.57,23577.76
0,0,328.78,48626.36
0,0,271.06,30465.31
0,1,145.00,19927.09
0,1,344.15,20439.69
0,0,985.75,22829.59
0,1,1002.42,17797.34
0,1,1004.84,20249.21
0,0,483.42,53873.51
0,0,1034.60,41252.73
0,1,854.63,16322.72
0,0,796.84,29397.88
0,0,535.70,55828.08
0,1,1070.64,14833.03
0,0,0.00,30524.76
0,0,1333.90,23261.85
1,0,1114.83,39777.00
0,1,793.25,24314.68
0,0,433.94,26888.09
0,1,1004.27,17069.52
0,1,1112.70,20901.21
0,0,298.78,33255.84
0,0,796.85,20078.79
0,1,969.40,17686.56
0,0,1075.12,47566.78
0,1,0.00,16451.94
0,1,44.66,26346.81
0,1,1000.74,14689.49
0,0,1312.00,26377.97
1,1,2086.54,17893.72
0,0,697.05,38743.09
0,0,1240.66,30938.54
0,1,726.76,16079.64
0,0,633.50,40571.77
0,1,386.16,22527.65
0,0,0.00,34701.20
0,0,808.59,41222.35
0,0,1384.39,35499.53
0,0,713.07,44413.75
0,0,590.68,26673.85
0,0,294.84,41591.78
0,0,208.01,42399.53
0,0,220.45,33213.32
0,0,773.17,49308.16
0,0,1248.48,37204.07
0,0,634.19,32255.99
0,0,678.19,55542.97
0,0,1252.62,27295.52
0,1,1297.27,16864.43
0,0,0.00,38870.50
0,0,1190.76,27257.12
0,0,196.52,44226.63
0,0,619.56,33476.67
0,0,438.63,41454.72
0,0,676.10,38571.41
0,0,589.91,49945.39
0,0,1068.15,27859.86
0,0,1210.42,45113.16
0,1,390.36,9114.28
0,0,1505.71,35786.33
0,0,490.06,35895.35
0,0,123.29,47467.96
0,0,563.29,51720.91
0,0,409.16,45055.90
0,1,781.68,21342.48
0,0,870.30,24263.13
0,0,509.16,47444.15
0,0,1056.66,39255.76
0,0,394.99,41574.83
0,1,1592.00,19982.29
0,0,0.00,49250.46
0,0,1276.40,52215.13
1,0,2413.32,38540.57
0,0,210.12,58413.10
1,0,2187.22,42205.12
0,0,1159.84,43385.02
0,0,1339.60,46442.35
0,1,793.35,11495.39
0,1,163.50,17545.73
0,0,867.63,43091.94
0,1,1231.03,13363.98
0,0,312.42,47119.00
0,1,758.45,20936.07
0,1,1035.82,13959.42
0,0,763.74,44125.72
0,1,728.54,12475.46
0,0,1066.30,42247.78
0,0,338.73,37017.10
0,0,264.94,39317.57
0,0,1167.33,43337.13
0,0,553.74,39653.98
0,0,485.79,38281.31
0,0,485.94,46447.41
0,0,690.44,66807.94
1,0,1588.53,38014.57
0,0,460.43,56002.22
0,0,275.66,31259.98
0,0,336.91,41907.72
0,0,307.69,42220.85
0,1,1431.08,20576.78
0,1,787.62,11928.56
0,1,1660.40,18861.15
0,0,0.00,41482.70
0,0,1744.94,43978.11
0,1,758.31,12662.13
0,0,1173.46,48396.50
0,0,1335.54,53354.85
0,1,1434.85,17459.03
0,0,591.07,43869.32
0,0,862.78,49444.78
0,1,1233.25,16076.85
0,1,911.79,20928.39
0,0,0.00,43066.27
0,0,286.93,50618.72
0,0,377.53,28045.60
0,0,811.79,36874.62
0,1,1856.61,17845.34
0,0,607.84,33737.18
1,1,2182.35,22037.86
0,1,1406.57,23050.89
0,1,662.09,16310.79
0,0,777.02,52797.94
0,0,0.00,47236.97
0,1,769.71,11262.64
0,0,970.18,38784.46
0,0,537.93,45615.20
0,0,768.15,39701.93
0,0,1150.04,19536.16
0,0,902.56,32765.39
0,0,442.83,42004.20
0,0,100.87,31389.46
0,1,904.06,23188.72
0,0,1396.26,24379.07
0,0,1001.33,47640.74
1,0,1631.62,38906.96
0,0,790.74,45900.30
0,0,1097.39,46807.08
0,0,0.00,37598.86
0,1,1262.84,12407.00
0,0,738.19,54491.14
0,0,655.27,28642.58
0,0,0.00,32945.00
0,0,638.54,20607.46
0,0,570.93,46840.72
0,0,1056.44,31268.74
0,0,1522.86,35805.26
0,0,977.32,35296.28
0,0,743.57,28893.88
0,0,352.03,38259.22
0,0,318.21,48975.37
0,1,674.85,15798.13
0,0,268.95,55892.73
0,1,1023.21,17694.97
0,0,718.16,42172.01
0,0,843.29,41692.42
0,0,866.73,36452.72
0,0,449.95,38987.02
0,0,459.10,45043.67
0,1,760.22,17657.99
0,0,1160.83,26022.95
0,0,1317.51,49285.55
0,1,561.78,18470.28
0,1,176.53,15175.59
0,1,1059.24,12601.47
0,0,526.80,28491.48
0,0,20.96,62862.75
0,0,528.94,42134.27
0,0,1561.53,54594.85
0,0,963.72,47605.77
0,1,1227.37,12128.15
0,0,1209.38,35071.32
0,1,671.18,17564.95
0,0,275.62,35761.32
0,0,776.19,34140.98
0,1,699.30,19789.53
0,1,606.13,16957.65
0,1,1231.21,20000.06
1,0,1408.44,48012.91
0,0,338.50,34332.84
0,0,1380.48,24856.64
0,0,1316.42,45806.90
0,0,1046.18,48752.13
0,1,904.68,17281.12
0,0,1281.52,37665.29
0,0,0.00,46597.50
0,1,501.11,22393.27
0,0,1085.95,36532.72
0,0,351.95,48726.05
1,0,1803.17,36192.63
0,0,666.62,44931.94
0,0,154.70,33162.19
0,0,360.09,44448.92
0,0,105.44,35291.46
0,0,492.43,25848.99
0,1,1232.42,24093.30
0,0,1154.40,20457.22
0,1,1113.33,14579.66
0,1,699.70,22590.67
0,1,1001.79,24771.73
0,1,1217.23,16450.00
0,0,1156.93,45325.34
0,1,1637.45,18766.86
0,0,824.24,53320.28
0,0,662.34,49885.02
0,0,617.64,37604.93
0,0,271.45,34863.10
0,1,688.18,18755.95
0,0,797.71,39677.70
0,0,464.40,53215.93
0,1,976.20,23191.77
0,0,1430.77,45672.52
0,1,1208.14,17721.29
0,0,0.00,41960.17
0,1,402.36,15256.48
0,1,824.51,15309.28
0,1,1060.88,11041.33
0,0,310.50,47427.33
0,0,691.42,40232.66
0,0,23.15,42016.90
0,1,913.28,20446.20
0,0,970.82,35835.36
0,0,1148.45,39662.12
0,0,1638.69,38441.16
0,1,0.00,19134.44
0,1,1448.95,28273.84
0,1,1286.84,17464.99
0,0,762.07,48268.59
0,0,977.58,51074.21
0,0,368.77,45647.30
0,0,267.96,46134.62
0,1,503.16,18728.30
0,0,0.00,48523.34
0,0,282.60,56118.32
0,0,748.06,47775.18
0,0,999.65,27564.69
0,0,494.66,47035.75
0,0,1022.68,22588.56
0,1,1135.22,19062.60
0,0,707.80,40140.80
1,1,1954.32,17137.47
0,1,1282.35,7230.03
0,0,808.62,23519.67
0,1,1219.93,21765.38
0,0,481.88,44137.08
0,0,409.41,53624.46
0,0,1157.28,31369.49
1,0,1424.93,27668.95
0,0,0.00,58825.62
0,0,687.07,34434.22
0,0,1435.66,31507.09
0,0,188.54,49697.23
0,0,1084.39,34558.62
0,0,644.62,37452.07
0,0,1345.56,38602.11
0,1,733.72,27165.48
0,1,744.18,20773.63
0,0,0.00,29542.03
0,1,1395.96,23717.85
1,0,1920.24,57242.98
0,0,538.41,40773.94
0,1,385.70,18352.44
0,1,1350.76,19692.92
0,0,1567.76,39201.24
0,0,753.69,42230.65
0,0,72.37,28717.94
0,1,675.04,21115.79
0,1,980.16,13713.50
0,1,910.38,19163.81
0,1,1262.88,14340.51
0,0,621.31,39372.08
0,0,643.40,50208.82
0,1,728.26,13438.99
0,0,459.26,59731.29
0,0,289.62,49066.83
0,1,784.75,11642.92
0,1,712.59,18441.03
0,0,1096.00,52030.97
0,1,435.49,19899.75
0,0,688.02,29019.82
0,0,599.43,36654.65
0,0,68.76,45811.74
0,1,765.14,14290.27
0,0,1273.12,57688.57
0,0,1078.62,46060.08
0,0,1677.35,44972.71
0,0,531.76,42365.07
0,1,631.17,11075.89
0,0,1081.48,34072.64
0,0,368.52,60953.82
0,0,343.73,38054.56
0,0,1715.28,60137.63
0,0,450.34,20080.10
0,0,740.58,20717.54
0,0,0.00,26237.47
0,0,475.87,35621.69
0,1,1383.75,14633.99
0,1,406.48,22708.90
0,0,857.26,34406.61
0,1,1637.24,16751.17
0,0,1094.32,34854.34
0,0,1213.13,47848.05
